league_name,club_name,year,total_fee_in,mean_fee_in,mean_age_in,total_fee_in_GK,mean_fee_in_GK,mean_age_in_GK,count_GK_in,total_fee_in_DEF,mean_fee_in_DEF,mean_age_in_DEF,count_DEF_in,total_fee_in_MID,mean_fee_in_MID,mean_age_in_MID,count_MID_in,total_fee_in_STK,mean_fee_in_STK,mean_age_in_STK,count_STK_in,total_fee_out,mean_fee_out,mean_age_out,total_fee_out_GK,mean_fee_out_GK,mean_age_out_GK,count_GK_out,total_fee_out_DEF,mean_fee_out_DEF,mean_age_out_DEF,count_DEF_out,total_fee_out_MID,mean_fee_out_MID,mean_age_out_MID,count_MID_out,total_fee_out_STK,mean_fee_out_STK,mean_age_out_STK,count_STK_out,PF,Rk,W,D,L,GF,GA,GD,Pts/MP,PF_next_5_years
Primera Division,Rayo Vallecano,2011,0.34,0.34,21.0,0.0,0.0,0.0,0,0.34,0.34,21.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.8,1.8,24.0,0.0,0.0,0.0,0,1.8,1.8,24.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,15,13,4,21,53,73,-20,1.13,2
Primera Division,Real Zaragoza,2011,11.5,2.3,25.6,8.6,8.6,25.0,1,0.2,0.2,24.0,1,1.4,0.7,25.0,2,1.3,1.3,29.0,1,15.8,3.95,26.5,0.0,0.0,0.0,0,0.3,0.3,31.0,1,10.5,5.25,24.0,2,5.0,5.0,27.0,1,2,16,12,7,19,36,61,-25,1.13,2
Primera Division,Sporting Gijón,2011,1.5,0.75,23.0,0.0,0.0,0.0,0,0.5,0.5,23.0,1,1.0,1.0,23.0,1,0.0,0.0,0.0,0,4.5,4.5,21.0,0.0,0.0,0.0,0,4.5,4.5,21.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,19,10,7,21,42,69,-27,0.97,2
Primera Division,Villarreal CF,2011,31.3,5.217,25.0,0.0,0.0,0.0,0,10.0,5.0,22.0,2,14.0,7.0,24.5,2,7.3,3.65,28.5,2,26.85,6.712,23.25,0.0,0.0,0.0,0,1.0,1.0,24.0,1,24.35,12.175,24.0,2,1.5,1.5,21.0,1,2,18,9,14,15,39,53,-14,1.08,0
Primera Division,FC Barcelona,2012,33.0,16.5,23.5,0.0,0.0,0.0,0,14.0,14.0,23.0,1,19.0,19.0,24.0,1,0.0,0.0,0.0,0,0.5,0.5,26.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.5,0.5,26.0,1,0.0,0.0,0.0,0,0,1,32,4,2,115,40,75,2.63,0
Primera Division,Málaga CF,2012,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,41.6,6.933,25.333,0.0,0.0,0.0,0,10.0,10.0,26.0,1,22.6,5.65,26.0,4,9.0,9.0,22.0,1,0,6,16,9,13,53,50,3,1.5,2
Primera Division,Real Madrid,2012,38.5,19.25,28.5,3.5,3.5,31.0,1,0.0,0.0,0.0,0,35.0,35.0,26.0,1,0.0,0.0,0.0,0,33.5,4.786,25.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,33.5,4.786,25.0,7,0.0,0.0,0.0,0,0,2,26,7,5,103,42,61,2.24,0
Primera Division,Real Sociedad,2012,14.0,14.0,23.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,14.0,14.0,23.0,1,0.5,0.5,25.0,0.0,0.0,0.0,0,0.5,0.5,25.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4,18,12,8,70,49,21,1.74,1
Primera Division,Valencia CF,2012,23.2,4.64,24.2,0.0,0.0,0.0,0,9.7,4.85,26.0,2,13.5,4.5,23.0,3,0.0,0.0,0.0,0,30.0,6.0,27.0,2.0,2.0,28.0,1,14.0,14.0,23.0,1,11.5,5.75,26.5,2,2.5,2.5,31.0,1,0,5,19,8,11,67,54,13,1.71,0
Primera Division,Athletic Bilbao,2012,2.5,2.5,31.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.5,2.5,31.0,1,40.0,40.0,23.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,40.0,40.0,23.0,1,0.0,0.0,0.0,0,1,12,12,9,17,44,65,-21,1.18,2
Primera Division,Getafe CF,2012,5.7,1.425,24.25,2.0,2.0,28.0,1,0.2,0.2,23.0,1,0.5,0.5,25.0,1,3.0,3.0,21.0,1,5.0,2.5,29.0,0.0,0.0,0.0,0,5.0,2.5,29.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,10,13,8,17,43,57,-14,1.24,1
Primera Division,Levante UD,2012,0.65,0.217,25.333,0.15,0.15,25.0,1,0.0,0.0,0.0,0,0.5,0.25,25.5,2,0.0,0.0,0.0,0,7.94,2.647,27.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.5,0.5,25.0,1,7.44,3.72,28.0,2,1,11,12,10,16,40,57,-17,1.21,2
Primera Division,RCD Espanyol Barcelona,2012,3.35,1.117,26.667,0.0,0.0,0.0,0,0.35,0.35,34.0,1,0.3,0.3,21.0,1,2.7,2.7,25.0,1,5.7,1.9,25.333,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.2,1.2,26.0,1,4.5,2.25,25.0,2,1,13,11,11,16,43,52,-9,1.16,1
Primera Division,Rayo Vallecano,2012,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.57,2.57,26.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.57,2.57,26.0,1,1,8,16,5,17,50,66,-16,1.39,2
Primera Division,Real Betis Balompié,2012,2.65,0.662,23.25,0.0,0.0,0.0,0,0.75,0.75,28.0,1,1.1,1.1,21.0,1,0.8,0.4,22.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,7,16,8,14,57,56,1,1.47,0
Primera Division,Sevilla FC,2012,14.0,2.8,23.8,3.5,3.5,30.0,1,5.0,2.5,24.0,2,5.5,2.75,20.5,2,0.0,0.0,0.0,0,12.2,3.05,26.75,3.5,3.5,31.0,1,8.5,4.25,28.5,2,0.2,0.2,19.0,1,0.0,0.0,0.0,0,1,9,14,8,16,58,54,4,1.32,1
Primera Division,CA Osasuna,2012,0.6,0.3,25.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.3,0.3,26.0,1,0.3,0.3,24.0,1,5.7,1.9,27.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.7,0.7,31.0,1,5.0,2.5,25.0,2,2,16,10,9,19,33,50,-17,1.03,2
Primera Division,Deportivo de La Coruña,2012,0.75,0.375,25.5,0.0,0.0,0.0,0,0.15,0.15,31.0,1,0.0,0.0,0.0,0,0.6,0.6,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,19,8,11,19,47,70,-23,0.92,2
Primera Division,Granada CF,2012,13.07,1.452,24.111,0.0,0.0,0.0,0,1.55,0.775,21.5,2,5.3,2.65,22.5,2,6.22,1.244,25.8,5,7.25,1.812,23.5,0.0,0.0,0.0,0,4.0,4.0,21.0,1,0.0,0.0,0.0,0,3.25,1.083,24.333,3,2,15,11,9,18,37,54,-17,1.11,2
Primera Division,RCD Mallorca,2012,3.7,1.233,25.0,0.0,0.0,0.0,0,1.5,1.5,26.0,1,1.2,1.2,26.0,1,1.0,1.0,23.0,1,6.0,6.0,27.0,0.0,0.0,0.0,0,6.0,6.0,27.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,18,9,9,20,43,72,-29,0.95,2
Primera Division,Real Zaragoza,2012,1.8,0.6,24.667,0.0,0.0,0.0,0,0.5,0.5,23.0,1,1.0,1.0,28.0,1,0.3,0.3,23.0,1,1.67,0.835,32.0,0.0,0.0,0.0,0,1.37,1.37,32.0,1,0.0,0.0,0.0,0,0.3,0.3,32.0,1,2,20,9,7,22,37,62,-25,0.89,2
Primera Division,Athletic Bilbao,2013,15.4,3.85,26.5,0.0,0.0,0.0,0,0.5,0.5,25.0,1,10.9,5.45,27.0,2,4.0,4.0,27.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4,20,10,8,66,39,27,1.84,1
Primera Division,FC Barcelona,2013,101.0,50.5,21.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,101.0,50.5,21.5,2,28.1,9.367,25.333,0.0,0.0,0.0,0,1.0,1.0,23.0,1,25.0,25.0,22.0,1,2.1,2.1,31.0,1,0,2,27,6,5,100,33,67,2.29,0
Primera Division,Real Madrid,2013,175.5,35.1,22.0,0.0,0.0,0.0,0,6.5,6.5,21.0,1,68.0,22.667,21.667,3,101.0,101.0,24.0,1,113.5,22.7,25.6,0.0,0.0,0.0,0,12.0,12.0,27.0,1,47.0,47.0,24.0,1,54.5,18.167,25.667,3,0,3,27,6,5,104,38,66,2.29,0
Primera Division,Sevilla FC,2013,35.3,3.53,23.9,2.0,2.0,31.0,1,1.75,0.875,23.0,2,6.45,3.225,22.0,2,25.1,5.02,23.6,5,90.975,9.098,24.3,0.0,0.0,0.0,0,35.75,7.15,26.2,5,30.0,10.0,20.0,3,25.225,12.612,26.0,2,0,5,18,9,11,69,52,17,1.66,0
Primera Division,Villarreal CF,2013,17.45,2.908,24.333,0.0,0.0,0.0,0,3.6,1.8,21.5,2,5.0,5.0,25.0,1,8.85,2.95,26.0,3,10.5,5.25,25.0,0.0,0.0,0.0,0,10.0,10.0,26.0,1,0.0,0.0,0.0,0,0.5,0.5,24.0,1,0,6,17,8,13,60,44,16,1.55,1
Primera Division,Getafe CF,2013,10.0,3.333,25.0,0.0,0.0,0.0,0,1.5,1.5,23.0,1,2.5,2.5,26.0,1,6.0,6.0,26.0,1,14.5,2.9,25.4,0.0,0.0,0.0,0,0.5,0.5,27.0,1,11.3,5.65,25.0,2,2.7,1.35,25.0,2,1,13,11,9,18,35,54,-19,1.11,0
Primera Division,Levante UD,2013,0.3,0.3,29.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.3,0.3,29.0,1,4.62,2.31,24.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,4.62,2.31,24.5,2,0.0,0.0,0.0,0,1,10,12,12,14,35,43,-8,1.26,2
Primera Division,Málaga CF,2013,5.23,0.581,23.556,0.0,0.0,0.0,0,2.38,0.595,24.0,4,2.25,0.75,23.0,3,0.6,0.3,23.5,2,37.65,7.53,25.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,35.85,8.962,23.75,4,1.8,1.8,31.0,1,1,11,12,9,17,39,46,-7,1.18,2
Primera Division,RCD Espanyol Barcelona,2013,0.75,0.375,21.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.75,0.375,21.5,2,0.0,0.0,0.0,0,12.9,3.225,22.5,0.0,0.0,0.0,0,6.4,3.2,23.0,2,6.0,6.0,23.0,1,0.5,0.5,21.0,1,1,14,11,9,18,41,51,-10,1.11,1
Primera Division,Rayo Vallecano,2013,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7.0,7.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7.0,7.0,20.0,1,1,12,13,4,21,46,80,-34,1.13,2
Primera Division,Real Sociedad,2013,6.5,3.25,21.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.5,3.5,22.0,1,3.0,3.0,21.0,1,32.0,32.0,23.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,32.0,32.0,23.0,1,0.0,0.0,0.0,0,1,7,16,11,11,62,55,7,1.55,1
Primera Division,Valencia CF,2013,22.47,2.809,24.125,0.0,0.0,0.0,0,2.05,2.05,19.0,1,1.42,0.71,22.5,2,19.0,3.8,25.8,5,47.1,5.888,26.75,0.0,0.0,0.0,0,1.4,0.7,26.5,2,12.7,3.175,26.0,4,33.0,16.5,28.5,2,1,8,13,10,15,51,53,-2,1.29,0
Primera Division,CA Osasuna,2013,3.1,1.033,27.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.2,1.2,27.0,1,1.9,0.95,27.0,2,4.0,4.0,27.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,4.0,4.0,27.0,1,2,18,10,9,19,32,62,-30,1.03,2
Primera Division,Elche CF,2013,2.23,0.743,25.333,0.0,0.0,0.0,0,0.05,0.05,26.0,1,1.58,1.58,27.0,1,0.6,0.6,23.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,16,9,13,16,30,50,-20,1.05,2
Primera Division,Granada CF,2013,5.98,1.993,20.0,0.0,0.0,0.0,0,2.3,2.3,19.0,1,1.18,1.18,18.0,1,2.5,2.5,23.0,1,6.7,1.675,24.5,0.0,0.0,0.0,0,3.8,1.267,23.333,3,2.9,2.9,28.0,1,0.0,0.0,0.0,0,2,15,12,5,21,32,56,-24,1.08,2
Primera Division,Real Betis Balompié,2013,7.45,1.064,24.0,0.25,0.25,25.0,1,0.3,0.3,26.0,1,3.7,1.85,24.0,2,3.2,1.067,23.0,3,10.03,2.508,25.0,0.0,0.0,0.0,0,0.08,0.08,27.0,1,8.5,4.25,23.5,2,1.45,1.45,26.0,1,2,20,6,7,25,36,78,-42,0.66,1
Primera Division,Real Valladolid CF,2013,1.05,0.525,24.5,0.0,0.0,0.0,0,0.75,0.75,24.0,1,0.3,0.3,25.0,1,0.0,0.0,0.0,0,1.8,0.9,25.5,0.0,0.0,0.0,0,0.5,0.5,25.0,1,0.0,0.0,0.0,0,1.3,1.3,26.0,1,2,19,7,15,16,38,60,-22,0.95,2
Primera Division,UD Almería,2013,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,29.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,29.0,1,2,17,11,7,20,43,71,-28,1.05,2
Primera Division,FC Barcelona,2014,166.72,23.817,26.857,24.0,12.0,26.5,2,43.0,14.333,27.333,3,18.0,18.0,26.0,1,81.72,81.72,27.0,1,81.8,16.36,24.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,34.5,17.25,25.5,2,47.3,15.767,23.333,3,0,1,30,4,4,110,21,89,2.47,0
Primera Division,Real Madrid,2014,126.0,25.2,24.2,10.0,10.0,27.0,1,0.0,0.0,0.0,0,113.0,37.667,22.667,3,3.0,3.0,26.0,1,112.7,18.783,25.333,0.5,0.5,26.0,1,0.0,0.0,0.0,0,17.2,5.733,26.333,3,95.0,47.5,23.5,2,0,2,30,2,6,118,38,80,2.42,0
Primera Division,Sevilla FC,2014,20.95,2.619,26.0,0.15,0.15,29.0,1,12.8,2.56,25.8,5,8.0,4.0,25.0,2,0.0,0.0,0.0,0,50.55,8.425,24.333,0.0,0.0,0.0,0,30.0,10.0,24.667,3,18.0,18.0,26.0,1,2.55,1.275,23.0,2,0,5,23,7,8,71,45,26,2.0,0
Primera Division,Valencia CF,2014,55.05,11.01,24.2,0.0,0.0,0.0,0,23.5,7.833,24.333,3,31.55,15.775,24.0,2,0.0,0.0,0.0,0,55.45,6.161,25.444,0.0,0.0,0.0,0,36.75,9.188,26.25,4,12.7,3.175,24.5,4,6.0,6.0,26.0,1,0,4,22,11,5,70,32,38,2.03,1
Primera Division,Villarreal CF,2014,18.7,3.74,22.2,5.0,5.0,25.0,1,5.7,5.7,20.0,1,1.5,1.5,24.0,1,6.5,3.25,21.0,2,22.5,7.5,26.333,0.0,0.0,0.0,0,15.0,15.0,24.0,1,6.0,6.0,26.0,1,1.5,1.5,29.0,1,0,6,16,12,10,48,37,11,1.58,0
Primera Division,Athletic Bilbao,2014,1.0,1.0,27.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,27.0,1,36.0,36.0,24.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,36.0,36.0,24.0,1,0.0,0.0,0.0,0,1,7,15,10,13,42,41,1,1.45,2
Primera Division,Elche CF,2014,1.345,0.448,24.333,0.095,0.095,27.0,1,0.75,0.75,21.0,1,0.0,0.0,0.0,0,0.5,0.5,25.0,1,6.0,6.0,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6.0,6.0,28.0,1,0.0,0.0,0.0,0,1,13,11,8,19,35,62,-27,1.08,2
Primera Division,Levante UD,2014,0.8,0.4,25.0,0.5,0.5,26.0,1,0.3,0.3,24.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10.0,10.0,27.0,10.0,10.0,27.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,14,9,10,19,34,67,-33,0.97,1
Primera Division,Málaga CF,2014,1.5,0.75,23.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.5,0.75,23.0,2,18.985,3.164,30.0,8.0,8.0,32.0,1,9.2,3.067,28.667,3,0.285,0.285,29.0,1,1.5,1.5,33.0,1,1,9,14,8,16,42,48,-6,1.32,2
Primera Division,RCD Espanyol Barcelona,2014,2.5,0.833,26.0,0.0,0.0,0.0,0,1.4,0.7,25.5,2,0.0,0.0,0.0,0,1.1,1.1,27.0,1,11.0,5.5,22.0,0.0,0.0,0.0,0,5.7,5.7,20.0,1,5.3,5.3,24.0,1,0.0,0.0,0.0,0,1,10,13,10,15,47,51,-4,1.29,2
Primera Division,Rayo Vallecano,2014,0.5,0.5,21.0,0.0,0.0,0.0,0,0.5,0.5,21.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.65,0.325,24.5,0.0,0.0,0.0,0,0.3,0.3,27.0,1,0.0,0.0,0.0,0,0.35,0.35,22.0,1,1,11,15,4,19,46,68,-22,1.29,2
Primera Division,Real Sociedad,2014,12.0,6.0,26.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,4.0,4.0,27.0,1,8.0,8.0,25.0,1,45.2,15.067,25.333,12.0,12.0,31.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,33.2,16.6,22.5,2,1,12,11,13,14,44,51,-7,1.21,0
Primera Division,Córdoba CF,2014,0.75,0.375,28.0,0.0,0.0,0.0,0,0.25,0.25,32.0,1,0.5,0.5,24.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,20,3,11,24,22,68,-46,0.53,2
Primera Division,Deportivo de La Coruña,2014,1.4,0.7,22.5,0.0,0.0,0.0,0,0.2,0.2,20.0,1,0.0,0.0,0.0,0,1.2,1.2,25.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,16,7,14,17,35,60,-25,0.92,2
Primera Division,Getafe CF,2014,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8.0,4.0,28.5,3.0,3.0,30.0,1,0.0,0.0,0.0,0,5.0,5.0,27.0,1,0.0,0.0,0.0,0,2,15,10,7,21,33,64,-31,0.97,1
Primera Division,Granada CF,2014,7.923,1.132,22.0,0.0,0.0,0.0,0,5.643,1.411,22.25,4,0.1,0.1,22.0,1,2.18,1.09,21.5,2,21.0,5.25,24.75,0.0,0.0,0.0,0,11.5,5.75,26.0,2,3.0,3.0,23.0,1,6.5,6.5,24.0,1,2,17,7,14,17,29,64,-35,0.92,1
Primera Division,SD Eibar,2014,0.162,0.081,25.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.012,0.012,28.0,1,0.15,0.15,23.0,1,0.6,0.6,26.0,0.0,0.0,0.0,0,0.6,0.6,26.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,18,9,8,21,34,55,-21,0.92,1
Primera Division,UD Almería,2014,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.0,3.0,24.0,0.0,0.0,0.0,0,3.0,3.0,24.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,19,8,8,22,35,64,-29,0.76,2
